TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_III_VL_PASSIVO;TAB_III_A_VL_PAGAR;TAB_III_A1_VL_CPRAZO;TAB_III_A2_VL_LPRAZO;TAB_III_B_VL_POSICAO_DERIV;TAB_III_B1_VL_TERMO;TAB_III_B2_VL_OPCAO;TAB_III_B3_VL_FUTURO;TAB_III_B4_VL_SWAP_PAGAR
Classe;50.894.581/0001-20;M CRÉDITO FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;105030.16;105030.16;105029.28;0.88;0.00;0.00;0.00;0.00;0.00
Classe;50.901.127/0001-50;IOX 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;10588.75;10588.75;10588.75;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.906.397/0001-53;BTG PACTUAL CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;81460111.00;81460111.00;81460111.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.908.218/0001-17;CF PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;59569.85;59569.85;59569.85;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.918.500/0001-85;FIDC RECUPERADOS QUESTÕES GLOBAIS DE INVERNO RESPONSABILIDADE LIMITADA;2025-06-30;401684.35;401684.35;401684.35;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.941.133/0001-30;THP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;2400467.80;2400467.80;2399678.94;788.86;0.00;0.00;0.00;0.00;0.00
Classe;50.943.777/0001-68;BROWNFIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;15735.06;15735.06;15735.06;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.954.210/0001-97;G5 SPECIAL F SEN CDI FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;5241.57;5241.57;5241.57;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.971.775/0001-82;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - ACR FAST - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.981.701/0001-27;3R-POTIGUAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;17729112.19;27854.98;27854.98;0.00;17701257.21;0.00;0.00;0.00;17701257.21
Classe;50.988.212/0001-05;CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA;2025-06-30;17492.48;17492.48;0.00;17492.48;0.00;0.00;0.00;0.00;0.00
Classe;50.990.192/0001-07;CAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;17655379.68;17655379.68;0.00;17655379.68;0.00;0.00;0.00;0.00;0.00
Classe;50.990.958/0001-45;PETUNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;21311333.02;21311333.02;0.00;21311333.02;0.00;0.00;0.00;0.00;0.00
Classe;50.991.111/0001-85;ROCKET IV CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3226520.79;3226520.79;3226520.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.996.316/0001-53;OCEANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;3655129.76;3655129.76;3655129.76;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.006.446/0001-64;BS2 ARB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2025-06-30;47268.55;47268.55;46392.06;876.49;0.00;0.00;0.00;0.00;0.00
Classe;51.007.736/0001-22;LOGAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;21000.00;21000.00;21000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.030.502/0001-04;WILDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;6474.00;6474.00;6474.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.030.944/0001-42;DIRETA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL DE CLASSE  ÚNICA FECHADA;2025-06-30;661452.71;661452.71;661452.71;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.033.533/0001-00;VALHALLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;32832.59;32832.59;31269.18;1563.41;0.00;0.00;0.00;0.00;0.00
Classe;51.050.311/0001-04;G5 BRJUS F FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS;2025-06-30;5000.00;5000.00;5000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.051.312/0001-65;SSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;12412.31;12412.31;12412.31;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.067.723/0001-49;GAD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;170980.03;170980.03;170980.03;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.079.269/0001-46;CARNIVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;11039.38;11039.38;11039.38;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.114.682/0001-02;ARIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE LIMITADA;2025-06-30;315293.20;315293.20;315293.20;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.119.641/0001-09;FACIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-06-30;948454.64;948454.64;948454.64;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.124.933/0001-21;WIZARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;255733904.01;255733904.01;0.00;255733904.01;0.00;0.00;0.00;0.00;0.00
Classe;51.137.439/0001-00;FINANCIA GROUP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;27020.97;27020.97;26703.75;317.22;0.00;0.00;0.00;0.00;0.00
Classe;51.137.980/0001-00;SALTRI AGRO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;127626.35;127626.35;127626.32;0.03;0.00;0.00;0.00;0.00;0.00
Classe;51.139.857/0001-28;ZEFIROS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;749313.19;749313.19;26201.00;723112.19;0.00;0.00;0.00;0.00;0.00
Classe;51.143.232/0001-30;GAD III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.144.449/0001-64;LBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;981576.39;981576.39;980755.67;820.72;0.00;0.00;0.00;0.00;0.00
Classe;51.151.251/0001-08;RINDT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;119.40;119.40;119.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.152.102/0001-63;HIGH TOWER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS;2025-06-30;1081922631.69;1081922631.69;1081922631.69;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.155.531/0001-94;G5 SPECIAL F SEN IPCA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;7118.67;7118.67;7118.67;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.168.507/0001-90;AJAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;1036.40;1036.40;1036.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.170.105/0001-20;MAV II FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS;2025-06-30;326977.16;326977.16;326977.16;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.190.919/0001-26;CÉREBRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;6858.57;6858.57;6858.57;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.200.316/0001-68;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CATHON;2025-06-30;111932.83;111932.83;111932.83;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.226.491/0001-24;WL3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;942471.75;942471.75;942471.75;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.250.816/0001-04;SATOSHINOMIKS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1779685.00;1779685.00;1779685.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.253.601/0001-47;AID BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;237167.12;237167.12;237167.12;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.254.064/0001-50;GRANA TECH CRÉDITO POPULAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESP LIMITADA;2025-06-30;34273.39;34273.39;34273.39;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.269.670/0001-49;BRAM HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS III - RESP LIMITADA;2025-06-30;55383.28;55383.28;55383.28;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.269.820/0001-14;ALGARVE MORPHEUS FUNDO DE INVESTIMENTO EM DE RESPONSABILIDADE LIMITADA;2025-06-30;4790.25;4790.25;4790.25;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.290.276/0001-92;BELAT BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;15302.97;15302.97;15302.97;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.290.497/0001-60;MT INSS RECEIVABLES V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS;2025-06-30;2091223.09;2091223.09;0.00;2091223.09;0.00;0.00;0.00;0.00;0.00
Classe;51.294.885/0001-10;HEALTH MERCANTIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;428381.47;428381.47;428381.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.295.720/0001-62;OPI GOOROO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESP LIMITADA;2025-06-30;632134.26;632134.26;632134.26;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.296.133/0001-98;BTF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;77570.65;77570.65;77570.65;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.304.974/0001-08;ARTE LW FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-06-30;349052.72;349052.72;349052.72;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.306.712/0001-74;ATF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;40499.73;40499.73;40499.73;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.311.858/0001-08;SPECTRA SPECIAL BOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;13091.12;13091.12;13091.12;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.313.788/0001-27;AV BANCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;480671.34;480671.34;480671.34;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.326.028/0001-54;LARCA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;142108.51;142108.51;142108.51;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.326.602/0001-74;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TELLUS RESPONSABILIDADE LIMITADA;2025-06-30;121417.71;121417.71;121417.71;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.344.394/0001-36;HAVAN FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA;2025-06-30;103102.49;103102.49;103102.49;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.364.521/0001-69;ORRAM 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;76316.85;76316.85;76316.85;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.382.517/0001-23;ARAWAK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;41650.46;41650.46;41650.46;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.388.032/0001-47;ACTUAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;339210.43;339210.43;339210.43;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.388.629/0001-91;GRUPOSC - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;732512.66;732512.66;732512.56;0.10;0.00;0.00;0.00;0.00;0.00
Classe;51.390.507/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ZONDA HY;2025-06-30;18131620.27;17702097.75;17702097.75;0.00;429522.52;0.00;0.00;429522.52;0.00
Classe;51.401.568/0001-55;BLUEFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;90127.82;90127.82;90127.82;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.410.150/0001-04;ALPS BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;515530.00;515530.00;515530.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.430.054/0001-28;BRAVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;403720.60;403720.60;403720.60;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.475.474/0001-20;FIDARA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA  FECHADA;2025-06-30;51628.90;51628.90;51150.74;478.16;0.00;0.00;0.00;0.00;0.00
Classe;51.476.020/0001-74;ORRAM HIGH YIELD FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;19303.99;19303.99;19303.99;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.477.774/0001-49;ATIBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;47145.95;47145.95;47145.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.497.411/0001-75;ST 1001 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;35594.82;35594.82;35594.82;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.497.417/0001-42;FLEX FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;15782.35;15782.35;15782.35;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.498.070/0001-52;GHIA CRÉDITO CORPORATIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;40105.01;40105.01;39316.17;788.84;0.00;0.00;0.00;0.00;0.00
Classe;51.503.629/0001-95;FORESTAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;32469.43;32469.43;32469.43;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.507.981/0001-07;EVEN CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;488567.29;488567.29;488567.29;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.507.998/0001-56;LESTE CREDIT MD PRECATÓRIOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-06-30;4727292.75;4727292.75;4727292.75;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.517.938/0001-14;PLX FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;21529.08;21529.08;21529.08;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.531.327/0001-20;RAC19 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;20846.91;20846.91;11556.20;9290.71;0.00;0.00;0.00;0.00;0.00
Classe;51.550.112/0001-57;GOPLAN FIAGRO;2025-06-30;343796.54;343796.54;343796.54;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.554.551/0001-38;CLASSE ÚNICA DO FIDC CRÉDITO NITRO AGRO - RESPONSABILIDADE LIMITADA;2025-06-30;6696677.73;6696677.73;6696677.73;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.555.510/0001-66;BANCOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;104790.93;104790.93;104790.93;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.556.244/0001-96;HOMESIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.587.009/0001-81;AJ86 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;47304.49;47304.49;47304.49;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.596.429/0001-24;LC I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1171365.87;1171365.87;1171365.87;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.606.193/0001-60;LATACHE LEGAL CLAIMS FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2025-06-30;1070271.48;1070271.48;1070271.48;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.628.065/0001-17;KYOMI RENDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;94126.50;94126.50;94126.50;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.645.270/0001-90;LUTÈCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;947745.21;947745.21;46000.00;901745.21;0.00;0.00;0.00;0.00;0.00
Classe;51.646.633/0001-02;APUAMA LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;1146803.67;1146803.67;1146803.66;0.01;0.00;0.00;0.00;0.00;0.00
Classe;51.655.558/0001-46;CREDILOG II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3823700.12;3823700.12;3823700.12;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.660.048/0001-67;APG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-06-30;699154.85;699154.85;699154.81;0.04;0.00;0.00;0.00;0.00;0.00
Classe;51.660.739/0001-60;RUNEARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS;2025-06-30;1347858315.81;1347858315.81;1347858315.81;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.670.752/0001-09;TAVARUA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;175538.40;175538.40;175538.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.681.932/0001-88;STW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;243339.68;243339.68;243339.68;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.689.378/0001-85;ARTESANAL CRÉDITO ESTRUTURADO FIC FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;95347.40;95347.40;95347.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.707.771/0001-54;ROVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3770808.53;3770808.53;10000.00;3760808.53;0.00;0.00;0.00;0.00;0.00
Classe;51.730.136/0001-98;INOVA CREDTECH IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;1019924.40;1019924.40;1019924.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.731.270/0001-03;D'ORO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO - RESP LIMITADA;2025-06-30;1064061.47;1064061.47;1064061.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.732.995/0001-16;TESLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;83710.39;83710.39;83710.39;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.752.029/0001-60;LATACHE LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NÃO-PADRONIZADO;2025-06-30;116538799.93;116538799.93;116538799.93;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.764.889/0001-14;BIGTRADE SUNO FUNDO DE INVESTIMENTO - RESP LIMITADA - DIREITOS CREDITÓRIOS;2025-06-30;854940.93;854940.93;854940.93;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.765.082/0001-04;CATALISE FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;3977174.46;3977174.46;3977174.46;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.767.969/0001-23;GUARDIAN GDF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;4155896.73;4155896.73;4155896.73;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.768.553/0001-20;PASQUINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA;2025-06-30;33056.49;33056.49;33056.49;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.769.350/0001-58;WBL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;222359.96;222359.96;222359.96;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.774.918/0001-29;AF6 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2025-06-30;50030.52;50030.52;50030.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.776.829/0001-11;ARKAD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;286563.65;286563.65;286563.65;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.781.164/0001-34;NEW INTER FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-06-30;178499.75;178499.75;178499.75;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.815.891/0001-75;M MHX FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;136512.00;136512.00;135532.18;979.82;0.00;0.00;0.00;0.00;0.00
Classe;51.852.080/0001-44;ANTARES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA;2025-06-30;4014758.60;4014758.60;4014758.60;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.853.284/0001-08;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IA INVESTIMENTOS;2025-06-30;9491.18;9491.18;9491.18;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.861.911/0001-44;VANGUARD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;65118.68;65118.68;65118.68;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.862.553/0001-94;EVERBLUE I FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2025-06-30;291363.98;291363.98;291363.98;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.863.647/0001-88;SOLUMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;13000.00;13000.00;13000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.863.941/0001-90;CNA FIAGRO;2025-06-30;39152.80;39152.80;39152.80;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.864.349/0001-02;CVPAR EDUC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1881565.09;1881565.09;1881565.09;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.869.340/0001-94;VFA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;280180.47;280180.47;280180.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.869.653/0001-42;POTENCIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;658592.34;658592.34;658592.34;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.889.748/0001-28;AZZAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;1731028.38;1731028.38;1731028.38;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.901.421/0001-24;MASTRENN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;32524.16;32524.16;32524.16;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.902.751/0001-34;MFDH2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;35439.24;35439.24;35439.24;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.919.474/0001-72;RAMAPI FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;178037.72;178037.72;178037.72;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.920.831/0001-12;INOVA CREDTECH II FUNDO DE INVESTIMENTOS EM DIREITOS  CREDITÓRIOS;2025-06-30;36901.01;36901.01;36901.01;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.928.470/0001-50;CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;8269586.72;8269586.72;8269586.72;0.00;0.00;0.00;0.00;0.00;0.00
