TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_CLASSE_SERIE;TAB_X_VL_RENTAB_MES
Classe;08.678.936/0001-88;SIFRA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;1.93
Classe;08.692.888/0001-82;CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;1.19
Classe;08.692.888/0001-82;CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;1.25
Classe;08.692.888/0001-82;CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 2;1.40
Classe;08.692.888/0001-82;CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;-1.97
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;0.00
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 2;0.00
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 3;0.00
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 4;0.00
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 5;0.00
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 6;0.00
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 7;0.00
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 8;1.41
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 9;1.41
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 10;0.00
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 11;1.41
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 12;1.41
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 13;0.00
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;1.65
Classe;08.756.222/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;5.77
Classe;08.927.488/0001-09;FIDC TRENDBANK BANCO DE FOMENTO - MULTISETORIAL;2025-06-30;Subclasse Senior Série 1;0.00
Classe;08.927.488/0001-09;FIDC TRENDBANK BANCO DE FOMENTO - MULTISETORIAL;2025-06-30;Subclasse Senior Série 2;0.00
Classe;08.927.488/0001-09;FIDC TRENDBANK BANCO DE FOMENTO - MULTISETORIAL;2025-06-30;Subclasse Senior Série 3;0.00
Classe;08.927.488/0001-09;FIDC TRENDBANK BANCO DE FOMENTO - MULTISETORIAL;2025-06-30;Subclasse Senior Série 4;0.00
Classe;08.927.488/0001-09;FIDC TRENDBANK BANCO DE FOMENTO - MULTISETORIAL;2025-06-30;Subclasse Subordinada  | Série 1;0.00
Classe;08.930.397/0001-22;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP;2025-06-30;Subclasse Senior Série 1;0.00
Classe;08.930.397/0001-22;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;1.49
Classe;08.930.397/0001-22;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;1.53
Classe;08.930.397/0001-22;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00
Classe;08.987.105/0001-98;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - FORNECEDORES I DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;1.25
Classe;08.987.105/0001-98;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - FORNECEDORES I DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00
Classe;09.009.924/0001-23;ECO MULTI COMMODITIES FIDC AGROPECUARIOS;2025-06-30;Subclasse Senior;0.00
Classe;09.009.924/0001-23;ECO MULTI COMMODITIES FIDC AGROPECUARIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;-10.54
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 1;0.00
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 2;0.00
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 3;1.33
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 4;1.33
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 5;0.00
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 6;0.46
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 7;1.15
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 8;0.00
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 9;0.00
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 10;1.15
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 11;1.41
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 12;1.08
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 13;1.33
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 14;1.33
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Senior Série 15;1.41
Classe;09.057.948/0001-58;FIDC MULTISETORIAL EXICON I;2025-06-30;Subclasse Subordinada Subordinada 1 |;1.90
Classe;09.072.384/0001-22;CREDITMIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior;0.00
Classe;09.072.384/0001-22;CREDITMIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;-8.56
Classe;09.104.359/0001-83;DETOMASO FIDC-NP MULTISSETORIAL;2025-06-30;Subclasse Senior Série 1;1.26
Classe;09.104.359/0001-83;DETOMASO FIDC-NP MULTISSETORIAL;2025-06-30;Subclasse Senior Série 2;0.00
Classe;09.104.359/0001-83;DETOMASO FIDC-NP MULTISSETORIAL;2025-06-30;Subclasse Subordinada Subordinada 1 |;2.11
Classe;09.115.244/0001-94;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRATEX PRECATÓRIO II - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;1.98
Classe;09.115.244/0001-94;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRATEX PRECATÓRIO II - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada  |;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 2;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 3;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 4;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 5;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 6;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 7;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 8;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 9;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 10;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 11;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 12;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 13;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 14;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 15;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 16;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 17;1.40
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 18;1.39
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 3 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 4 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 5 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 6 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 7 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 8 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 9 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 10 | Série 1;0.00
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 11 | Série 1;1.53
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Mezanino 12 | Série 1;1.49
Classe;09.137.729/0001-89;MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;1.06
Classe;09.163.026/0001-25;MERIDIANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior;0.00
Classe;09.163.026/0001-25;MERIDIANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;-0.40
Classe;09.172.117/0001-27;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP;2025-06-30;Subclasse Senior Série 1;1.29
Classe;09.172.117/0001-27;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP;2025-06-30;Subclasse Senior Série 2;1.29
Classe;09.172.117/0001-27;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP;2025-06-30;Subclasse Subordinada Subordinada 1 |;4.82
Classe;09.195.235/0001-50;FIDC DO SISTEMA PETROBRAS;2025-06-30;Subclasse Senior Série 1;1.04
Classe;09.195.235/0001-50;FIDC DO SISTEMA PETROBRAS;2025-06-30;Subclasse Subordinada Subordinada 1 |;-65.57
Classe;09.217.017/0001-70;ACCESS 1 FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior;1.69
Classe;09.217.017/0001-70;ACCESS 1 FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada  |;0.00
Classe;09.217.024/0001-71;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FRANQUIAS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior;0.00
Classe;09.217.024/0001-71;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FRANQUIAS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;1.27
Classe;09.220.444/0001-07;DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 1;0.00
Classe;09.220.444/0001-07;DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 2;0.00
Classe;09.220.444/0001-07;DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 3;0.00
Classe;09.220.444/0001-07;DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 4;1.10
Classe;09.220.444/0001-07;DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;2.48
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 1;0.00
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 2;0.00
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 3;0.00
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 4;0.00
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 5;0.00
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 6;0.00
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 7;0.00
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 8;1.41
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Senior Série 9;1.28
Classe;09.221.411/0001-81;VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.21
Classe;09.236.210/0001-58;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRECATÓRIOS SELECIONADOS I;2025-06-30;Subclasse Senior Série 1;-0.01
Classe;09.236.210/0001-58;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRECATÓRIOS SELECIONADOS I;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00
Classe;09.239.216/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL SM LP;2025-06-30;Subclasse Senior Série 1;0.00
Classe;09.239.216/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL SM LP;2025-06-30;Subclasse Senior Série 2;0.00
Classe;09.239.216/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL SM LP;2025-06-30;Subclasse Senior Série 3;0.00
Classe;09.239.216/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL SM LP;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00
Classe;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2025-06-30;Subclasse Senior Série 1;0.00
Classe;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;0.00
Classe;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;0.00
Classe;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2025-06-30;Subclasse Subordinada Mezanino 5 | Série 1;0.00
Classe;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2025-06-30;Subclasse Subordinada Mezanino 3 | Série 1;0.00
Classe;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2025-06-30;Subclasse Subordinada Mezanino 4 | Série 1;1.37
Classe;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2025-06-30;Subclasse Subordinada Mezanino 6 | Série 1;0.00
Classe;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00
Classe;09.266.437/0001-46;JPP EMPRESAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA;2025-06-30;Subclasse Senior Série 1;1.08
Classe;09.266.437/0001-46;JPP EMPRESAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA;2025-06-30;Subclasse Subordinada  |;0.00
Classe;09.363.400/0001-36;MERCANTIL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISETORIAL;2025-06-30;Subclasse Senior Série 1;0.77
Classe;09.363.400/0001-36;MERCANTIL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISETORIAL;2025-06-30;Subclasse Senior Série 2;0.77
Classe;09.363.400/0001-36;MERCANTIL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISETORIAL;2025-06-30;Subclasse Senior Série 3;0.77
Classe;09.363.400/0001-36;MERCANTIL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISETORIAL;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00
Classe;09.410.142/0001-00;TARGET FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS- MULTICREDITO;2025-06-30;Subclasse Senior Série 1;0.00
Classe;09.410.142/0001-00;TARGET FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS- MULTICREDITO;2025-06-30;Subclasse Senior Série 2;0.00
Classe;09.410.142/0001-00;TARGET FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS- MULTICREDITO;2025-06-30;Subclasse Senior Série 3;1.41
Classe;09.410.142/0001-00;TARGET FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS- MULTICREDITO;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.48
Classe;09.414.255/0001-75;DANIELE I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-06-30;Subclasse Senior Série 1;1.21
Classe;09.414.255/0001-75;DANIELE I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;-0.97
Classe;09.443.633/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRATEX PRECATÓRIO III - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;1.92
Classe;09.443.633/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRATEX PRECATÓRIO III - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada  |;0.00
Classe;09.520.712/0001-06;GRAN FIDC NÃO-PADRONIZADOS MULTISSETORIAL NP - GRANFIDC;2025-06-30;Subclasse Senior Série 1;0.00
Classe;09.520.712/0001-06;GRAN FIDC NÃO-PADRONIZADOS MULTISSETORIAL NP - GRANFIDC;2025-06-30;Subclasse Subordinada Subordinada 1 |;3.08
Classe;09.527.140/0001-97;BSPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL;2025-06-30;Subclasse Senior Série 1;1.56
Classe;09.527.140/0001-97;BSPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL;2025-06-30;Subclasse Subordinada  |;0.00
Classe;09.577.075/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BANCO GM - FINANCIAMENTO A CONCESSIONÁRIAS;2025-06-30;Subclasse Senior Série 1;1.13
