TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_NR_COTST_SENIOR_PF;TAB_X_NR_COTST_SENIOR_PJ_NAO_FINANC;TAB_X_NR_COTST_SENIOR_BANCO;TAB_X_NR_COTST_SENIOR_CORRETORA_DISTRIB;TAB_X_NR_COTST_SENIOR_PJ_FINANC;TAB_X_NR_COTST_SENIOR_INVNR;TAB_X_NR_COTST_SENIOR_EAPC;TAB_X_NR_COTST_SENIOR_EFPC;TAB_X_NR_COTST_SENIOR_RPPS;TAB_X_NR_COTST_SENIOR_SEGUR;TAB_X_NR_COTST_SENIOR_CAPITALIZ;TAB_X_NR_COTST_SENIOR_COTA_FIDC;TAB_X_NR_COTST_SENIOR_FII;TAB_X_NR_COTST_SENIOR_OUTRO_FI;TAB_X_NR_COTST_SENIOR_CLUBE;TAB_X_NR_COTST_SENIOR_OUTRO;TAB_X_NR_COTST_SUBORD_PF;TAB_X_NR_COTST_SUBORD_PJ_NAO_FINANC;TAB_X_NR_COTST_SUBORD_BANCO;TAB_X_NR_COTST_SUBORD_CORRETORA_DISTRIB;TAB_X_NR_COTST_SUBORD_PJ_FINANC;TAB_X_NR_COTST_SUBORD_INVNR;TAB_X_NR_COTST_SUBORD_EAPC;TAB_X_NR_COTST_SUBORD_EFPC;TAB_X_NR_COTST_SUBORD_RPPS;TAB_X_NR_COTST_SUBORD_SEGUR;TAB_X_NR_COTST_SUBORD_CAPITALIZ;TAB_X_NR_COTST_SUBORD_COTA_FIDC;TAB_X_NR_COTST_SUBORD_FII;TAB_X_NR_COTST_SUBORD_OUTRO_FI;TAB_X_NR_COTST_SUBORD_CLUBE;TAB_X_NR_COTST_SUBORD_OUTRO
Classe;59.631.662/0001-02;PARANÁ V FIAGRO FIDC - FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.656.036/0001-70;HELVETIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;59.657.112/0001-62;AJAX PLUS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.657.690/0001-07;VALORA VANGUARD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.673.010/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO VEÍCULOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
Classe;59.677.032/0001-79;BOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.678.384/0001-49;NTZ CONSIGNADO PÚBLICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
Classe;59.679.768/0001-86;AMANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.682.007/0001-83;HB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;59.682.659/0001-18;LUPUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;59.685.331/0001-55;CROMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
Classe;59.688.936/0001-08;ITAÚ PIRINEUS III FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA RESP LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Classe;59.700.632/0001-00;HALFDOME II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;59.701.895/0001-34;MV I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;59.706.599/0001-26;AROEIRA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.714.095/0001-58;PETROCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;59.715.778/0001-20;MALCOM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.717.706/0001-11;SILVER BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.733.020/0001-14;AMFI  CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.754.081/0001-68;REGA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.764.569/0001-76;AUGME LVG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0
Classe;59.773.387/0001-61;ITAÚ PIRINEUS III PRIVATE FIC FIDC DE INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.773.538/0001-81;ITAÚ PIRINEUS III FIC FIDC DE DE INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.773.698/0001-20;ITAÚ PIRINEUS III DISTRIBUIDORES FIC FIDC DE INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.813.000/0001-53;AGRO30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Classe;59.815.957/0001-39;CANOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.825.500/0001-05;ORRAM PARTNERS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Classe;59.827.367/0001-26;DOTZFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;59.843.866/0001-07;LEGAL ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
Classe;59.851.384/0001-07;GALLERIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 2;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1
Classe;59.870.750/0001-67;ALOHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.871.316/0001-00;UNION CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.878.508/0001-30;ARTESANAL  ALIANÇA FUNDO DE INVESTIMENTO  FINANCEIRO MULTIMERCADO  RESPONSABILIDADE LIMITADA;2025-06-30;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.894.223/0001-92;MORE PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-06-30;4519;0;0;0;0;0;0;0;0;0;0;0;0;331;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
Classe;59.900.616/0001-61;GALAPAGOS SANTA HELENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0
Classe;59.904.247/0001-85;LEPTA MULTISETORIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;2;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0
Classe;59.912.498/0001-01;INNOVAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Classe;59.914.252/0001-79;RIZA IMOBILIÁRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
Classe;59.927.305/0001-96;VGR CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Classe;59.929.098/0001-09;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO XII;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;80;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;13
Classe;59.939.071/0001-05;TIVIO ALT BRAM CREDITO HIGH YIELD 180 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.942.929/0001-82;COTIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.958.357/0001-20;ATLAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.975.984/0001-79;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIGITAL CASH CONSIG C;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Classe;59.986.514/0001-00;ALZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;59.986.749/0001-00;XP KAMINO FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
Classe;60.010.416/0001-12;MT CONSIGNADO PRIVADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.010.893/0001-88;SIMPALA ÁRTICO FEDERAL FIDC FINANCEIRO RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;1;0;0;0;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0
Classe;60.019.532/0001-00;ISAAC CRÉDITO FLEX FIDC FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.021.572/0001-89;QC INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSETORIAL RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Classe;60.026.073/0001-84;MT II FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS DE RESPONSABILIDADE LIMITADA;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.049.648/0001-84;CEOPAG CREDIT STRATEGY FIDC RECEBÍVEIS COMERCIAIS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.058.603/0001-76;IATROS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0
Classe;60.076.899/0001-58;BRASPRESS URBANO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Classe;60.078.440/0001-93;ANTARES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.094.903/0001-00;CLASSE UNICA - PROMETHEUS FIC FIDC - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.096.277/0001-91;ELO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Classe;60.101.506/0001-19;VIRTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.102.999/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COLOMBO RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.103.810/0001-03;JIVEMAUÁ BOSSANOVA CRÉDITO SECURITIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;5510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.113.723/0001-29;FAIR DRIVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.115.023/0001-73;SKIEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.115.335/0001-87;CEPOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.115.778/0001-78;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSORCIEI ZERO;2025-06-30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Classe;60.124.803/0001-80;INOVA III FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.127.189/0001-00;PARANÁ FIDC DO SEGMENTO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.127.668/0001-26;DUMONT FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.137.602/0001-17;AMERICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0
Classe;60.145.806/0001-08;PARA TODOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;1;0;25;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.222.618/0001-28;M M8 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.224.764/0001-92;FIDELITAS CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.234.640/0001-98;BANQI III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Classe;60.261.285/0001-46;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LEIRIA - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.282.653/0001-32;VIATOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEEDER  RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.290.928/0001-80;WH CONSIGNADO PÚBLICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.292.446/0001-69;XP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
Classe;60.300.116/0001-78;ACCRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Classe;60.307.274/0001-50;BSB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
Classe;60.309.214/0001-76;EXPOBAND FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Classe;60.315.422/0001-88;CLASSE ÚNICA DE COTAS DO INARI FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
Classe;60.315.519/0001-90;CUPERTINO KAYA PRECATÓRIOS FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
Classe;60.315.773/0001-99;ST 1018 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
Classe;60.316.032/0001-22;CLASSE ÚNICA DE COTAS DO VALORA CAPITAL PARTNERS II FIC DE FIDC RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.327.212/0001-00;MTR CRÉDITOS SELECIONADOS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
Classe;60.327.259/0001-73;BR GOLD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.351.586/0001-60;CITRINO TEMPO CAPTOR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;3;0;9
Classe;60.356.171/0001-80;CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SEGMENTO MEIOS DE PAGAMENTO;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
Classe;60.358.670/0001-06;SAÚDE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.369.537/0001-55;ASA FIC FIDC D1 RESPONSABILIDADE LIMITADA;2025-06-30;44;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.369.814/0001-20;BR4 FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Classe;60.369.959/0001-20;ASA FUNDO DE INVESTIMENTO EM COTAS DE FIDC 30 RESPONSABILIDADE LIMITADA;2025-06-30;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Classe;60.371.387/0001-14;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEXT CONSIG;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;60.373.177/0001-65;PLGN K FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
