TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_V_A_VL_DIRCRED_PRAZO;TAB_V_A1_VL_PRAZO_VENC_30;TAB_V_A2_VL_PRAZO_VENC_60;TAB_V_A3_VL_PRAZO_VENC_90;TAB_V_A4_VL_PRAZO_VENC_120;TAB_V_A5_VL_PRAZO_VENC_150;TAB_V_A6_VL_PRAZO_VENC_180;TAB_V_A7_VL_PRAZO_VENC_360;TAB_V_A8_VL_PRAZO_VENC_720;TAB_V_A9_VL_PRAZO_VENC_1080;TAB_V_A10_VL_PRAZO_VENC_MAIOR_1080;TAB_V_B_VL_DIRCRED_INAD;TAB_V_B1_VL_INAD_30;TAB_V_B2_VL_INAD_60;TAB_V_B3_VL_INAD_90;TAB_V_B4_VL_INAD_120;TAB_V_B5_VL_INAD_150;TAB_V_B6_VL_INAD_180;TAB_V_B7_VL_INAD_360;TAB_V_B8_VL_INAD_720;TAB_V_B9_VL_INAD_1080;TAB_V_B10_VL_INAD_MAIOR_1080;TAB_V_C_VL_DIRCRED_ANTECIPADO;TAB_V_C1_VL_ANTECIPADO_30;TAB_V_C2_VL_ANTECIPADO_60;TAB_V_C3_VL_ANTECIPADO_90;TAB_V_C4_VL_ANTECIPADO_120;TAB_V_C5_VL_ANTECIPADO_150;TAB_V_C6_VL_ANTECIPADO_180;TAB_V_C7_VL_ANTECIPADO_360;TAB_V_C8_VL_ANTECIPADO_720;TAB_V_C9_VL_ANTECIPADO_1080;TAB_V_C10_VL_ANTECIPADO_MAIOR_1080
Classe;44.272.584/0001-20;LAVORO AGRO FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;18629629.14;10098802.68;1511625.10;5651805.95;932444.71;395940.16;39010.54;0.00;0.00;0.00;0.00;32148252.67;150110.00;6517909.45;25416670.67;48562.55;0.00;0.00;15000.00;0.00;0.00;0.00;629096.28;75911.75;137548.53;115121.15;32569.85;267945.00;0.00;0.00;0.00;0.00;0.00
Classe;44.272.660/0001-05;PRECATO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;24892167.08;0.00;0.00;0.00;0.00;0.00;0.00;170388.36;24721778.72;0.00;0.00;291753.53;0.00;0.00;0.00;0.00;0.00;0.00;164137.32;127616.21;0.00;0.00;798672.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;798672.71;0.00;0.00
Classe;44.273.371/0001-12;GRYPHON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;2500000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2500000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.302.001/0001-66;CULTTIVO CRÉDITO AGRÍCOLA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESP LIMITADA;2025-06-30;133126696.94;2692837.43;41329159.78;41299909.47;18788739.96;0.00;200822.75;2305532.97;26296399.30;213295.28;0.00;5549846.04;344590.72;3050.00;15400.00;800.00;12400.00;55416.50;3427145.90;1691042.92;0.00;0.00;6547168.43;4072252.44;2474915.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.302.089/0001-16;BLACK I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;3825088.86;0.00;0.00;351864.48;0.00;0.00;0.00;1198676.16;937757.40;469640.03;867150.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.302.112/0001-72;CLASSE ÚNICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO CITI-BAYER RESPONSABILIDADE LIMITADA;2025-06-30;1155620006.35;213505207.89;114695184.10;205681965.12;254351766.32;210028820.80;41754011.30;106766756.82;0.00;0.00;8836294.00;76422360.44;3972257.36;24938261.86;7628390.89;0.00;0.00;0.00;27702264.97;12181185.36;0.00;0.00;44368530.94;31499969.92;0.00;0.00;5697801.02;7170760.00;0.00;0.00;0.00;0.00;0.00
Classe;44.302.374/0001-37;CREDILOG - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;7800000.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7800000.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.345.159/0001-13;GENTE DO BULLLA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.372.728/0001-10;AURORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - RESPONSABILIDADE LIMITADA;2025-06-30;91548291.89;26473967.35;19428209.68;13909440.38;10910246.13;7983750.18;6044833.06;6797845.11;0.00;0.00;0.00;69677406.69;4496697.20;4545723.89;4585922.87;2739941.54;2454821.41;2567817.60;16360591.98;19400280.65;8735536.63;3790072.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.395.203/0001-08;DOMINÓ CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;124691000.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;124691000.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.395.252/0001-32;B2CYCLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;150520015.97;0.00;4516270.13;0.00;0.00;0.00;0.00;0.00;12926359.53;1349412.11;131727974.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.395.262/0001-78;SAN PRECA FEDERAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;107310927.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;107310927.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.395.279/0001-25;JUGIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;37898984.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37898984.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.395.545/0001-10;CONDOCONTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;2009368.34;2002165.23;2271.23;733.44;1049.18;1078.39;999.05;1071.82;0.00;0.00;0.00;34845545.69;3806419.25;2439067.51;1877240.23;1512862.54;1308407.41;1255143.40;7473424.31;10902379.88;3460961.11;809640.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.395.590/0001-74;ELITE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - NÃO PADRONIZADOS;2025-06-30;59643186.69;9307745.83;13088418.85;6661338.55;2470570.85;4443693.49;868806.32;11023603.30;11110013.92;655634.69;13360.89;2532168.48;2451983.49;44079.99;36105.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.395.626/0001-10;SOLAR II FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO MULTISSETORIAL;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.395.637/0001-08;CM FEDERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO PADRONIZADOS;2025-06-30;45438744.69;0.00;0.00;0.00;0.00;0.00;0.00;20925652.85;5465131.46;0.00;19047960.38;30537.24;0.00;0.00;0.00;0.00;0.00;0.00;30537.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.395.657/0001-70;CM ESTADUAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO PADRONIZADOS;2025-06-30;25012906.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25012906.94;405618.66;0.00;0.00;0.00;0.00;0.00;0.00;405618.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.414.972/0001-06;TECNOMOTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;11941792.24;1498105.78;1197327.72;984026.39;1230658.86;894991.38;814004.08;3352984.15;1811875.81;148996.59;8821.48;825580.16;194213.64;154373.80;135783.04;123173.81;114841.83;103194.04;0.00;0.00;0.00;0.00;329802.73;254346.04;13687.80;8584.53;7130.62;5969.76;5233.40;27062.03;7788.55;0.00;0.00
Classe;44.415.022/0001-98;QUARTZO ALPHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO - PADRONIZADOS;2025-06-30;29024351.92;993516.59;1784501.78;698112.38;430899.37;68137.87;263988.84;3968947.99;101269.01;63196.19;20651781.90;4838348.26;581921.66;590225.00;540000.00;3126201.60;0.00;0.00;0.00;0.00;0.00;0.00;78399.78;77159.49;1240.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.415.066/0001-18;MENESTYS III FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.465.412/0001-72;HIKARI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;15087801.02;13982888.99;319867.43;309090.82;302160.43;37550.07;29947.33;86997.46;14945.78;4196.90;155.81;95652.75;63337.71;7588.06;6916.44;6388.13;5556.87;5865.54;0.00;0.00;0.00;0.00;10592.42;1853.44;1185.85;1453.74;1317.32;1102.41;950.46;2261.20;468.00;0.00;0.00
Classe;44.465.521/0001-90;IPÊ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.479.362/0001-82;GUAJUVIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESPONSABILIDADE LIMITADA;2025-06-30;1398325.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1398325.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.479.980/0001-22;SOLIS 051 FUNDO DE INVESTIMENTO EM COTAS EM FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.516.049/0001-77;ISAAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO SEGMENTO DE SERVIÇOS EDUCACIONAIS;2025-06-30;293755603.58;293755603.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;236426970.44;72533678.55;39127478.00;26638183.72;17460291.97;8740268.23;907151.03;51568164.21;19451754.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.574.109/0001-08;PLATINA 137 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.574.361/0001-17;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS UPL 02 - RESPONSABILIDADE LIMITADA;2025-06-30;360363835.70;46745184.66;29955395.94;97591945.47;21753535.90;42125395.66;34643812.05;86766057.74;0.00;0.00;782508.28;20398291.99;1928010.05;16491407.33;1339471.24;100913.99;0.00;0.00;175954.16;352135.22;10400.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.585.152/0001-79;BARUC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;8973727.85;7376115.81;1597612.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;460000.00;460000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3300139.56;3300139.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.585.499/0001-11;ECOFINANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;525013.78;384134.58;92931.40;10392.64;9228.18;7645.92;5643.20;15037.86;0.00;0.00;0.00;249528.29;247234.31;598.23;341.15;672.30;341.15;341.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.585.595/0001-60;STRATEGIC ALPHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-06-30;1112734.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1112734.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.613.189/0001-63;BIOMA INVESTIMENTOS FIAGRO EM DIREITOS CREDITÓRIOS;2025-06-30;2475072.32;1327750.05;738302.29;281013.52;85974.69;14101.59;7811.34;20118.84;0.00;0.00;0.00;378310.12;177878.92;122715.60;77715.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.615.718/0001-68;INTERLAKEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;81521464.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79021464.40;0.00;2500000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.642.151/0001-19;EMPRESTA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDE LIMITADA;2025-06-30;44005010.56;2064098.79;1940557.51;1887299.14;1702529.36;1661623.45;1578053.14;8179324.17;12020636.29;7415641.58;5555247.13;46731.46;8078.49;8792.57;6318.24;0.00;17191.48;3961.31;951.43;1437.94;0.00;0.00;43561.49;282.58;3992.94;0.00;0.00;0.00;0.00;17203.15;11406.90;6147.74;4528.18
Classe;44.674.270/0001-53;ALUME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;89351370.31;3841803.10;4103354.21;4229227.80;4160105.68;4002202.34;3861724.57;21928722.94;26915713.84;10575568.88;5732946.95;6066689.83;1065051.82;617909.59;467416.19;430540.95;370910.54;337465.07;1429777.00;1198142.89;149475.78;0.00;3156546.11;1435645.51;127485.37;106977.58;101161.19;87832.90;92485.50;385908.94;482435.19;223328.08;113285.85
Classe;44.680.409/0001-71;JUST TEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;168871832.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;168871832.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.681.727/0001-57;TERRA BONA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2025-06-30;2137417.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2137417.23;7224543.00;0.00;0.00;0.00;0.00;0.00;0.00;6974543.00;0.00;0.00;250000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.698.045/0001-57;ALGARVE MEDITERRÂNEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;18412173.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18412173.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.705.452/0001-44;SEVEN CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.705.662/0001-32;OPERA I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.900.271/0001-79;DVNP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE ILIMITADA;2025-06-30;55000000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;55000000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;44.909.456/0001-44;SOLFÁCIL IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;175591855.63;9007407.23;7986111.19;8144030.77;8246819.85;7848087.53;8305882.14;40218050.44;55059922.08;24512435.07;6263109.33;21419909.37;4893405.71;3802195.98;2927079.53;2390558.18;2025317.42;1604461.44;3772672.95;4218.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.018.852/0001-44;BANKAP FUNDO DE INVESTIMENTO EM DIREITOS CREDITO´RIOS  MULTISSETORIAL - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.019.334/0001-45;IUGU I UR - FIDC - UNIDADE DE RECEBÍVEIS  RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.025.014/0001-06;OC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.026.487/0001-10;EVEREST 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.064.053/0001-04;JGP SPECIAL SITUATIONS MASTER II FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;23071284.95;0.00;0.00;0.00;0.00;0.00;0.00;23071284.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.080.955/0001-34;GREEN FIDC SOLAR GD II-FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOCIOAMBIENTAL-ENERGIA SOLAR-IS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.101.831/0001-98;ARISTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;53862567.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;53862567.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.121.179/0001-73;EVEREST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS IMOBILIÁRIOS;2025-06-30;100398808.01;12260217.01;11996426.55;4454016.43;16754608.58;6509189.03;22064508.92;19067506.45;6759791.22;467706.01;64837.81;3689701.58;3588560.64;50570.47;50570.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.121.220/0001-01;MAIS TODOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;117859381.36;1772370.77;1940604.21;2315782.07;2082021.23;2091660.13;2660490.13;17262683.65;38709139.40;45298157.08;3726472.69;10283.22;10283.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.144.657/0001-60;VECTIS PRO SOLUTTI CRÉDITOS JUDICIAIS FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;45774311.42;5987345.98;6155228.07;6556536.51;2002310.77;2852136.16;5565415.99;16576510.18;78827.76;0.00;0.00;14256917.07;640033.04;2424245.77;3530132.92;2430886.40;2976068.24;959443.84;1161990.70;134116.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.144.799/0001-28;TOMORROW NOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;12415086.83;12010717.24;404369.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;43052.84;43052.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.145.168/0001-23;JURUENA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;40832535.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;40832535.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.145.211/0001-50;ZION CONSIGNADO DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;56010987.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;56010987.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.145.516/0001-62;NEW DISTRESSED - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;11171371.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11171371.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.145.563/0001-06;LEGACY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;18479776.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18479776.06;524107.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;524107.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.145.595/0001-01;KP DRACMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;20670488.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20670488.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;45.145.657/0001-85;LESTE CREDIT PRECATÓRIOS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;124873252.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;124873252.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
